CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
01.657.856/0001-05;2017-05-01;1;2017-05-31;142;;;;;;;;;;;;;;;;47034598.67;46596304.86;4200000;11.0943583;0.000318;0;0.007495;0.000906;0.006589;0
01.657.856/0001-05;2017-06-01;1;2017-06-30;153;150;3;;;;;;;;;;;;;;47078994.49;46603453.45;4200000;11.0960603452381;0.000345;0;0.007686;0.000153;0.007533;0
01.657.856/0001-05;2017-07-01;1;2017-07-31;163;;;;;;;;;;;;;;;;47145809.89;46595759.74;4200000;11.0942285095238;0.000363;0;0.007744;-0.000165;0.007909;0
01.657.856/0001-05;2017-08-01;1;2017-08-31;178;;;;;;;;;;;;;;;;47140911.7;46611254.55;4200000;11.09791775;0.000345;0;0.7894;0.0333;0.7561;0
01.657.856/0001-05;2017-09-01;1;2017-09-30;212;209;3;;;;;;;;;;;;;;47129794.53;46652710.03;4200000;11.107788102381;0.000311;0;0.007617;0.000889;0.006728;0
01.657.856/0001-05;2017-10-01;1;2017-10-31;234;;;;;;;;;;;;;;;;47167396.93;46713799.3;4200000;11.1223331666667;0.000301;0;0.007808;0.001309;0.006499;0
01.657.856/0001-05;2017-11-01;1;2017-11-30;234;;;;;;;;;;;;;;;;47294466.66;46683056.26;4200000;11.1150133952381;0.000436;0;0.008887;-0.000658;0.009545;0
01.657.856/0001-05;2017-12-01;1;2017-12-31;281;278;3;0;0;0;0;0;0;0;0;0;0;0;0;0;47551092.73;47062450.34;4200000;11.2053453190476;0.000329;0;0.015204;0.008127;0.007077;0
01.964.775/0001-40;2017-01-01;1;2017-12-31;6;;1;;;;;;5;;;;;;;;1569969.91;1119538.32;12583000;0.0889722895970754;0.066764;0;0.00974;0.00974;0;
01.964.775/0001-40;2017-02-01;1;2017-02-28;6;;1;;;;;;5;;;;;;;;1578763.79;1128071.07;12583000;0.089650406898196;0.076899;0;0.007622;0.007622;0;
01.964.775/0001-40;2017-03-01;1;2017-03-31;6;;1;;;;;;5;;;;;;;;1590466.06;1138326.13;12583000;0.0904654001430501;0.07149;0;0.009091;0.009091;0;
01.964.775/0001-40;2017-04-01;1;2017-04-30;6;;1;;;;;;5;;;;;;;;1592480.82;1143407.63;12583000;0.0908692386553286;0.14024;0;0.004464;0.004464;0;
01.964.775/0001-40;2017-05-01;1;2017-05-31;6;;1;;;;;;5;;;;;;;;1609460.03;1157865.96;12583000;0.0920182754510053;0.051577;0;0.012645;0.012645;0;
01.964.775/0001-40;2017-06-01;1;2017-06-30;6;;1;;;;;;5;;;;;;;;1607695.76;1158659.66;12583000;0.0920813526186124;0.909827;0;0.000685;0.000685;0;
01.964.775/0001-40;2017-07-01;1;2017-07-31;6;;1;;;;;;5;;;;;;;;1580526.72;1131786.6;12583000;0.0899456886275133;0;0;0;0;0;
01.964.775/0001-40;2017-08-01;1;2017-08-31;6;;1;;;;;;5;;;;;;;;1592122.95;1144636.85;12583000;0.0909669276007311;0.0573685336861151;0;0.011354;0.011354;0;
01.964.775/0001-40;2017-09-01;1;2017-09-30;6;;1;;;;;;5;;;;;;;;1590024.22;1141826.48;12583000;0.0907435810220138;0;0;-0.002455;-0.002455;0;
01.964.775/0001-40;2017-10-01;1;2017-10-31;6;;1;;;;;;5;;;;;;;;1591951.67;1144320.27;12583000;0.0909417682587618;0;0.29553;0.002184;0.002184;0;
01.964.775/0001-40;2017-11-01;1;2017-11-30;6;;1;;;;;;5;;;;;;;;1595665.13;1148055.19;12583000;0.0912385909560518;0.191578;0;0.003264;0.003264;0;
01.964.775/0001-40;2017-12-01;1;2017-12-31;6;;1;;;;;;5;;;;;;;;1598958.71;1151463.71;12583000;0.0915094738933482;0.21757;0;0.002969;0.002969;0;
02.027.437/0001-44;2017-01-01;1;2017-01-31;12;;;;;;;;;;;;;;;;68651886.36;68383512.98;140000;488.453664142857;0.000274;0;0.006673;0.002573;0.0041;0
02.027.437/0001-44;2017-02-01;1;2017-02-28;12;;;;;;;;;;;;;;;;68220390.91;67816638.26;140000;484.404559;0.000277;0;-0.005014;-0.00829;0.003276;0
02.027.437/0001-44;2017-03-01;1;2017-03-31;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;68229221.03;67630979.48;140000;483.078424857143;0.000278;0;0.005794;-0.002738;0.008532;0
02.027.437/0001-44;2017-04-01;1;2017-04-30;12;;;;;;;;;;;;;;;;67711815.62;67479341.86;140000;481.995299;0.0002786;0;0.000937;-0.002242;0.003179;0
02.027.437/0001-44;2017-05-01;1;2017-05-31;12;;;;;;;;;;;;;;;;67550023.85;67302080.84;140000;480.729148857143;0.000279;0;0.000781;-0.002627;0.003408;0
02.027.437/0001-44;2017-06-01;1;2017-06-30;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;67521801.45;67134137.21;140000;479.5295515;0.00028;0;0.000477;-0.002495;0.002972;0
02.027.437/0001-44;2017-07-01;1;2017-07-31;12;;;;;;;;;;;;;;;;67463893.28;67130841.53;140000;479.506010928571;0.00028;0;0.003377;-4.9E-05;0.003426;0
02.027.437/0001-44;2017-08-01;1;2017-08-31;12;;;;;;;;;;;;;;;;67710168.74;67153596.56;140000;479.668546857143;0.00028;0;0.003318;0.000339;0.002979;0
02.027.437/0001-44;2017-09-01;1;2017-09-30;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;67802972.7;67094090.59;140000;479.243504214286;0.0002802;0;0.005473;-0.000886;0.006359;0
02.027.437/0001-44;2017-10-01;1;2017-10-31;12;;;;;;;;;;;;;;;;67508551.78;67101516.28;140000;479.296544857143;0.00028;0;0.003256;0.000111;0.003145;0
02.027.437/0001-44;2017-11-01;1;2017-11-30;12;;;;;;;;;;;;;;;;64226711.25;63900428.6;140000;456.431632857143;0.000294;0;-0.044501;-0.047705;0.003204;0
02.027.437/0001-44;2017-12-01;1;2017-12-31;12;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;64445729.1;63970169.95;140000;456.929785357143;0.000294;0;0.004221;0.001091;0.00313;0
02.508.235/0001-14;2017-01-01;1;2017-01-31;5;0;0;;;;;;;;;;;;;;76058479.16;75816556.23;17100;4433.71673859649;0.000486;0;0.012707;0.000298;0.012409;0
02.508.235/0001-14;2017-02-01;1;2017-02-28;5;;;;;;;;;;;;;;;;76077409.61;75840344.17;17100;4435.10784619883;0.000486;0;0.012719;0.000314;0.012405;0
02.508.235/0001-14;2017-03-01;1;2017-03-31;5;4;1;;;;;;;;;;;;;;76020292.15;75804205.42;17100;4432.99446900585;0.000486;0;0.010571;-0.000477;0.011048;0
02.508.235/0001-14;2017-04-01;1;2017-04-30;5;;;;;;;;;;;;;;;;76015796.5;75821732.49;17100;4434.01944385965;0.000486;0;0.010382;0.000231;0.010151;0
02.508.235/0001-14;2017-05-01;1;2017-05-31;5;;;;;;;;;;;;;;;;76002139.51;75811231.88;17100;4433.40537309941;0.000486;0;0.010011;-0.000138;0.010149;0
02.508.235/0001-14;2017-06-01;1;2017-06-30;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;76029108.78;75842461.42;17100;4435.2316619883;0.000486;0;0.009998;0.000412;0.009586;0
02.508.235/0001-14;2017-07-01;1;2017-07-31;5;;;;;;;;;;;;;;;;76033293.95;75841858.76;17100;4435.19641871345;0.000486;0;0.009913;-8E-06;0.009921;0
02.508.235/0001-14;2017-08-01;1;2017-08-31;5;;;;;;;;;;;;;;;;76052339.28;75862972.26;17100;4436.43112631579;0.000486;0;0.010086;0.000278;0.009808;0
02.508.235/0001-14;2017-09-01;1;2017-09-30;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;76050885.21;75858367;17100;4436.1618128655;0.000486;0;0.010082;-6.1E-05;0.010143;0
02.508.235/0001-14;2017-10-01;1;2017-10-31;5;;;;;;;;;;;;;;;;76137890.72;75945450.17;17100;4441.25439590643;0.000485;0;0.011112;0.001148;0.009964;0
02.508.235/0001-14;2017-11-01;1;2017-11-30;5;;;;;;;;;;;;;;;;77495257.93;77289678.59;17100;4519.86424502924;0.000477;0;0.02862;0.0177;0.01092;0
02.508.235/0001-14;2017-12-01;1;2017-12-31;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77517703.09;77343787.05;17100;4523.02848245614;0.000476;0;0.009329;0.0007;0.008629;0
03.251.720/0001-18;2017-01-01;1;2017-01-31;828;;;;;;;;;;;;;;;;276211464.04;272574117.96;750000;363.43215728;0.000322;1E-05;0.005077;0.000261;0.004816;
03.251.720/0001-18;2017-02-01;1;2017-02-28;820;;;;;;;;;;;;;;;;276256852.74;272690233.64;750000;363.586978186667;0.000325;1E-05;0.005241;0.000426;0.004815;
03.251.720/0001-18;2017-03-01;2;2017-03-31;822;807;6;;;;1;;4;;;;3;1;;;276341802.36;272763357.57;750000;363.68447676;0.000326;1.4E-05;0.005081;0.000268;0.004813;
03.251.720/0001-18;2017-04-01;1;2017-04-28;815;;;;;;;;;;;;;;;;276423941.51;272843459.97;750000;363.79127996;0.000323;1.1E-05;0.005106;0.000294;0.004812;
03.251.720/0001-18;2017-05-01;1;2017-05-31;803;;;;;;;;;;;;;;;;276627758.92;272889811.96;750000;363.853082613333;0.000337;1.1E-05;0.005255;0.00017;0.005085;
03.251.720/0001-18;2017-06-01;1;2017-06-30;802;787;6;;;;1;;4;;;;3;1;;;276700012.65;272917146.25;750000;363.889528333333;0.000328;1.1E-05;0.005184;0.0001;0.005084;
03.251.720/0001-18;2017-07-01;1;2017-07-31;816;;;;;;;;;;;;;;;;276748638.78;273002278.28;750000;364.003037706667;0.00033;1.1E-05;0.005396;0.000312;0.005084;
03.251.720/0001-18;2017-08-01;1;2017-08-31;831;;;;;;;;;;;;;;;;276827945.43;273144890.37;750000;364.19318716;0.00033;1.1E-05;0.005604;0.000522;0.005082;
03.251.720/0001-18;2017-09-01;1;2017-09-30;821;805;7;;;;1;;4;;;;3;1;;;276952667.4;273251497.55;750000;364.335330066667;0.000335;1.1E-05;0.00547;0.00039;0.00508;
03.251.720/0001-18;2017-10-01;1;2017-10-31;837;;;;;;;;;;;;;;;;277010578.98;273303433.46;750000;364.404577946667;0.000295;1.1E-05;0.005268;0.00019;0.005078;
03.251.720/0001-18;2017-11-01;1;2017-11-30;843;;;;;;;;;;;;;;;;277097287.16;273368175.09;750000;364.49090012;0.000331;1.1E-05;0.005314;0.000237;0.005077;
03.251.720/0001-18;2017-12-01;1;2017-12-29;868;852;7;;;;1;;4;;;;3;1;;;263644597.6;259040731.61;750000;345.387642146667;0.000349;1.1E-05;-0.047061;-0.052411;0.00535;
03.507.519/0001-59;2017-01-01;1;2017-01-31;1134;;;;;;;;;;;;;;;;356303220.37;354221640.77;578353;612.466159542701;0.000107;0;0.006203;0.006203;0;0
03.507.519/0001-59;2017-02-01;1;2017-02-28;1105;;;;;;;;;;;;;;;;355366729.36;354463474.51;578353;612.884301646226;0.000189;0;0.006534;0.000683;0.005851;0
03.507.519/0001-59;2017-03-01;1;2017-03-31;1183;1169;8;0;0;0;0;0;0;0;0;0;1;0;0;5;355389041.9;354451989.35;578353;612.864443255244;0.000266;0;0.005679;-3.2E-05;0.005711;0
03.507.519/0001-59;2017-04-01;1;2017-04-30;1203;;;;;;;;;;;;;;;;355259088.41;354323285.13;578353;612.641907502857;0.000229;0;0.005382;-0.000363;0.005745;0
03.507.519/0001-59;2017-05-01;1;2017-05-31;1221;;;;;;;;;;;;;;;;354416643.25;354117087.51;578353;612.285381955311;0.0002;0;-0.000107;-0.00582;0.005713;0
03.507.519/0001-59;2017-06-01;1;2017-06-30;1225;1211;8;0;0;0;0;0;0;0;0;0;1;0;0;5;354425208;351580025.52;578353;607.898680425277;0.00025;0;0.005769;-0.007164;0.012933;0
03.507.519/0001-59;2017-07-01;1;2017-07-31;1241;;;;;;;;;;;;;;;;354590446.53;353776259.59;578353;611.69607417961;0.0002644;0;0.006247;0.006247;0;0
03.507.519/0001-59;2017-08-01;1;2017-08-31;1268;;;;;;;;;;;;;;;;354577004.03;354228367.77;578353;612.477790847458;0.000247;0;0.005607;0.001278;0.004329;0
03.507.519/0001-59;2017-09-01;1;2017-09-30;1278;1262;10;0;0;0;0;0;0;0;0;0;1;0;0;5;354365724.91;354007292.47;578353;612.095541079583;0.000249;0;0.005134;-0.000624;0.005758;0
03.507.519/0001-59;2017-10-01;1;2017-10-31;1323;;;;;;;;;;;;;;;;354314356.99;353954805.64;578353;612.004788840034;0.000249;0;0.005576;-0.000148;0.005724;0
03.507.519/0001-59;2017-11-01;2;2017-11-30;1323;;;;;;;;;;;;;;;;354556804.74;354196629.1;578353;612.422913168947;0.000247;0;0.006405;0.000683;0.005722;0
03.507.519/0001-59;2017-12-01;2;2017-12-31;1380;1365;9;0;0;0;0;0;0;0;0;0;1;0;0;5;405280225.94;402892866.17;578353;696.621036235655;0.000222;0;0.148917;0.137484;0.011433;0
03.683.056/0001-86;2017-01-01;1;2017-01-31;3883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247404745.22;246607692.31;138509272;1.78044176212261;0.000519;5E-06;0.006625;5.3E-05;0.006572;0
03.683.056/0001-86;2017-02-01;1;2017-02-28;4192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248621119.25;246968556.71;138509272;1.78304710683917;0.000542;1.1E-05;0.007641;0.001463;0.006178;0
03.683.056/0001-86;2017-03-01;1;2017-03-31;4356;4328;8;0;0;0;0;0;5;0;0;0;2;2;0;11;247894004.12;247135895.7;138509272;1.78425524971354;0.000567;6E-06;0.006847;0.000678;0.006169;0
03.683.056/0001-86;2017-04-01;2;2017-04-30;4414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247626158.43;247292571.66;138509272;1.78538640835539;0.000568;2.3E-05;0.006788;0.000634;0.006154;0
03.683.056/0001-86;2017-05-01;1;2017-05-31;4473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247788646.71;247339890.1;138509272;1.7857280348712;0.000593;2.92E-05;0.006343;0.000193;0.00615;0
03.683.056/0001-86;2017-06-01;1;2017-06-30;4660;4630;9;0;0;0;1;5;0;0;0;0;2;2;0;11;245621373.45;245277942.29;138509272;1.77084132165535;0.000584;3.5E-05;0.006736;-0.008336;0.015072;0
03.683.056/0001-86;2017-07-01;1;2017-07-31;4572;;;;;;;;;;;;;;;;245190283.25;244803320.71;1385092;176.741559918042;0.000569;6E-06;0.004841;-0.001935;0.006776;0
03.683.056/0001-86;2017-08-01;1;2017-08-31;4655;;;;;;;;;;;;;;;;245438558.35;245092433.69;1385092;176.950291886748;0.000567;6E-06;0.007971;0.001181;0.00679;0
03.683.056/0001-86;2017-09-01;1;2017-09-30;4706;4679;8;0;0;0;1;0;4;0;0;0;2;1;0;11;244874180.02;244528152.55;1385561;176.483137552226;0.000592;6E-06;0.004142;-0.00264;0.006782;0
03.683.056/0001-86;2017-10-01;2;2017-10-31;4879;;;;;;;;;;;;;;;;267050103.15;266695691.64;1385561;192.482100492147;0.00056;5E-06;0.097454;0.090654;0.0068;0
03.683.056/0001-86;2017-11-01;1;2017-11-30;6164;;;;;;;;;;;;;;;;392367495.85;384018285.91;2170000;176.966952032258;0.000386;4E-06;-0.074372;-0.080606;0.006234;0
03.683.056/0001-86;2017-12-01;1;2017-12-31;6207;6174;9;0;0;0;1;0;4;0;0;0;4;4;0;11;391760153.64;383600897.94;2170000;176.774607345622;0.000809;4E-06;0.003459;-0.001087;0.004546;0
03.855.441/0001-63;2017-01-01;1;2016-12-31;2;;1;;1;;;;;;;;;;;;2124336169.89;116268934.65;144210661;0.806243684369494;0.000709;7.3E-05;0.051062;0.051062;0;0
03.855.441/0001-63;2017-02-01;1;2017-02-28;2;;;;;;;;;;;;;;;;2145619096.65;122034307.61;144210661;0.846222510622846;0.000675;9.8E-05;0.049587;0.049587;0;0
03.855.441/0001-63;2017-03-01;1;2017-03-31;2;;1;;1;;;;;;;;;;;;2155112417.66;126963478.62;144210661;0.880402861616451;0.000649;4E-05;0.040392;0.040392;0;0
03.855.441/0001-63;2017-04-01;1;2017-04-30;2;;;;;;;;;;;;;;;;2121060323.56;129101524.43;144210661;0.895228712875812;0.000638;1.4E-05;0.01684;0.01684;0;0
03.855.441/0001-63;2017-05-01;1;2017-05-31;2;;;;;;;;;;;;;;;;2139108131.77;131654190.27;144210661;0.912929663847806;0.000626;9.4E-05;0.019796;0.019796;0;0
03.855.441/0001-63;2017-06-01;1;2017-06-30;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2112877285.78;129240267.65;144210661;0.896190799999176;2.1E-05;0.000264;0.000394;-0.018358;0.018752;0
03.855.441/0001-63;2017-07-01;1;2017-07-31;2;;;;;;;;;;;;;;;;2087084530.75;128645191.49;144210661;0.89206436332748;0.000641;0.0003;-0.004604;-0.004604;0;0
03.855.441/0001-63;2017-08-01;1;2017-08-31;2;;;;;;;;;;;;;;;;2107485819.72;134551082.77;144210661;0.933017585780291;0.000613;2.5E-05;0.045908;0.045908;0;0
03.855.441/0001-63;2017-09-01;1;2017-09-30;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2114615200.82;138723208.68;144210661;0.961948358866478;0.000604;0.000274;0.031008;0.031008;0;0
03.855.441/0001-63;2017-10-01;1;2017-10-31;2;;;;;;;;;;;;;;;;2004327229.16;138654037.61;144210661;0.961468705909336;0.0005847;0.000428;-0.000499;-0.000499;0;0
03.855.441/0001-63;2017-11-01;1;2017-11-30;2;;;;;;;;;;;;;;;;2026172492.64;146165745.49;144210661;1.01355714256105;0.000555;1.2E-05;0.054165;0.054165;0;0
03.855.441/0001-63;2017-12-01;1;2017-12-31;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1901520781.37;150260645.53;144210661;1.0419524082897;0.00054;0.0002;0.036674;0.028015;0.008659;0
04.066.582/0001-60;2017-01-01;1;2017-01-31;1029;1022;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60241260.74;59610656.56;200000;298.0532828;0.000254;0;0.008053;-6.7E-05;0.00812;0
04.066.582/0001-60;2017-02-01;1;2017-02-28;1032;1025;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60223038.63;59614138.31;200000;298.07069155;0.000259;0;0.00806;5.8E-05;0.008002;0
04.066.582/0001-60;2017-03-01;1;2017-03-31;1049;1041;7;0;0;0;1;0;0;0;0;0;0;0;0;0;60218179.95;59620363.76;200000;298.1018188;0.000258;0;0.008043;0.000104;0.007939;0
04.066.582/0001-60;2017-04-01;1;2017-04-30;1048;1040;7;0;0;0;1;0;0;0;0;0;0;0;0;0;60221289.63;59617111.68;200000;298.0855584;0.000262;0;0.008025;-5.5E-05;0.00808;0
04.066.582/0001-60;2017-05-01;1;2017-05-31;1108;1100;7;0;0;0;1;0;0;0;0;0;0;0;0;0;60204208.82;59613859.6;200000;298.069298;0.000297;0;0.007757;-5.5E-05;0.007812;0
04.066.582/0001-60;2017-06-01;1;2017-06-30;1135;1127;7;0;0;0;1;0;0;0;0;0;0;0;0;0;60221911.56;59610607.52;200000;298.0530376;0.000233;0;0.007878;-5.5E-05;0.007933;0
04.066.582/0001-60;2017-07-01;1;2017-07-31;1160;1152;7;0;0;0;1;0;0;0;0;0;0;0;0;0;60218901.53;59607355.44;200000;298.0367772;0.000276;0;0.00785;-5.5E-05;0.007905;0
04.066.582/0001-60;2017-08-01;1;2017-08-31;1172;1165;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60216156.32;59604103.36;200000;298.0205168;0.000274;0;0.007839;-5.5E-05;0.007894;0
04.066.582/0001-60;2017-09-01;1;2017-09-30;1183;1176;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60207239.58;59599391.21;200000;297.99695605;0.000274;0;0.007691;-7.9E-05;0.00777;0
04.066.582/0001-60;2017-10-01;1;2017-10-31;1205;1198;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60196764.98;59604684.4;200000;298.023422;0.000271;0;0.007598;8.9E-05;0.007509;0
04.066.582/0001-60;2017-11-01;1;2017-11-30;1214;1207;6;0;0;0;1;0;0;0;0;0;0;0;0;0;60181426.24;59607784.3;200000;298.0389215;0.000274;0;0.00747;5.2E-05;0.007418;0
04.066.582/0001-60;2017-12-01;1;2017-12-31;1210;1203;6;0;0;0;1;0;0;0;0;0;0;0;0;0;62792399.87;62213185.64;200000;311.0659282;0.000244;0;0.051356;0.043709;0.007647;0
04.141.645/0001-03;2017-01-01;1;2017-01-31;1810;;;;;;;;;;;;;;;;191114851.38;183563126.05;69033500;2.65904417492956;8.2E-05;7.6E-05;0.003795;0.001646;0.002149;0
04.141.645/0001-03;2017-02-01;1;2017-02-28;1833;;;;;;;;;;;;;;;;191294046.52;183383631.25;69033500;2.65644406338951;0.000112;0;0.004615;-0.000978;0.005593;0
04.141.645/0001-03;2017-03-01;1;2017-03-31;1873;1850;21;;;;;;1;;;;;1;;;191146655.08;183484480.23;69033500;2.65790493354676;7.8E-05;0;0.004503;0.00055;0.003953;0
04.141.645/0001-03;2017-04-01;1;2017-04-30;1915;;;;;;;;;;;;;;;;191263443.59;183419136.66;69033500;2.65695838484214;8.2E-05;0;0.004084;-0.000356;0.00444;0
04.141.645/0001-03;2017-05-01;1;2017-05-31;1922;;;;;;;;;;;;;;;;191303011.55;183469429.28;69033500;2.65768690968877;8.4E-05;0;0.004489;0.000274;0.004215;0
04.141.645/0001-03;2017-06-01;1;2017-06-30;1949;1927;18;0;0;0;3;0;1;0;0;0;0;0;0;0;191453922.73;183419581.76;69033500;2.65696483243643;9.8E-05;0;0.004629;-0.000272;0.004901;0
04.141.645/0001-03;2017-07-01;1;2017-07-31;2129;;;;;;;;;;;;;;;;191266447.23;183275920.41;69033500;2.65488379424482;8.8E-05;0;0.003754;-0.000783;0.004537;0
04.141.645/0001-03;2017-08-01;1;2017-08-31;2264;;;;;;;;;;;;;;;;191368906.79;183499645.5;69033500;2.65812461341233;7.3E-05;0;0.004919;0.001221;0.003698;0
04.141.645/0001-03;2017-09-01;1;2017-09-30;2338;2315;0;0;0;19;3;1;0;0;0;0;0;0;0;0;191416444.94;183318161.77;69033500;2.65549569078781;9.8E-05;0;0.004256;-0.000989;0.005245;0
04.141.645/0001-03;2017-10-01;1;2017-10-31;2431;;;;;;;;;;;;;;;;191337029.28;183359863.29;69033500;2.65609976735933;8.1E-05;0;0.004343;0.000227;0.004116;0
04.141.645/0001-03;2017-11-01;1;2017-11-30;2589;;;;;;;;;;;;;;;;191559065.94;183445883.02;69033500;2.65734582514286;8E-05;0;0.004481;0.000469;0.004012;0
04.141.645/0001-03;2017-12-01;1;2017-12-31;2749;2726;19;0;0;0;3;0;1;0;0;0;0;0;0;0;191497240.06;183368874.86;69033500;2.65623030644542;9.1E-05;0;0.004148;-0.00042;0.004568;0
04.722.883/0001-02;2017-01-01;1;2017-01-31;735;713;14;0;0;0;3;0;1;0;0;0;2;2;0;0;670780212.96;662720387.96;3935562;168.39282114219;8.9E-05;0;0.005253;0.000316;0.004937;0
04.722.883/0001-02;2017-02-01;1;2017-02-28;731;710;14;0;0;0;3;0;1;0;0;0;2;1;0;0;670903274.04;662682877.21;3935562;168.383289911327;8.4E-05;0;0.004991;-5.7E-05;0.005048;0
04.722.883/0001-02;2017-03-01;1;2017-03-31;729;708;14;0;0;0;3;0;1;0;0;0;2;1;0;0;670481678.81;662737226.8;3935562;168.397099778888;7E-05;0;0.004373;-0.00015;0.004523;0
04.722.883/0001-02;2017-04-01;1;2017-04-30;725;706;14;0;0;0;1;0;1;0;0;0;2;1;0;0;669132925.64;662955796.51;3935562;168.45263688134;7.9E-05;0;0.002506;0.00033;0.002176;0
04.722.883/0001-02;2017-05-01;1;2017-05-31;725;706;14;0;0;0;1;0;1;0;0;0;2;1;0;0;668908201.51;663038896.22;3935562;168.473751962236;4.4E-05;0;0.001913;0.000125;0.001788;0
04.722.883/0001-02;2017-06-01;1;2017-06-30;714;695;14;0;0;0;1;0;1;0;0;0;2;1;0;0;668871945.51;663079004.02;3935562;168.483943086146;3.9E-05;0;0.001793;6E-05;0.001733;0
04.722.883/0001-02;2017-07-01;1;2017-07-31;717;698;14;0;0;0;1;0;1;0;0;0;2;1;0;0;669610774.29;663159635.54;3935562;168.50443101646;3.8E-05;0;0.002758;0.000122;0.002636;0
04.722.883/0001-02;2017-08-01;1;2017-08-31;715;696;14;0;0;0;1;0;1;0;0;0;2;1;0;0;670722725.14;664593482.88;3935562;168.868762042117;5.2E-05;0;0.005489;0.002162;0.003327;0
04.722.883/0001-02;2017-09-01;1;2017-09-30;715;696;14;0;0;0;1;0;1;0;0;0;2;1;0;0;672063435.62;665228560.78;3935562;169.030131091824;6.2E-05;0;0.006222;0.000956;0.005266;0
04.722.883/0001-02;2017-10-01;1;2017-10-31;713;694;14;0;0;0;1;0;1;0;0;0;2;1;0;0;670579642.09;665795742.85;3935562;169.174248264924;9.1E-05;0;0.003596;0.000853;0.002743;0
04.722.883/0001-02;2017-11-01;1;2017-11-30;710;691;14;0;0;0;1;0;1;0;0;0;2;1;0;0;671267369.19;666369828.46;3935562;169.320119581397;4.3E-05;0;0.003212;0.000862;0.00235;0
04.722.883/0001-02;2017-12-01;2;2017-12-31;709;690;14;0;0;0;1;0;1;0;0;0;2;1;0;0;734787575.79;730439872.4;3935562;185.599889520226;5.1E-05;0;0.0982;0.096148;0.002052;0
04.782.236/0001-88;2017-01-01;1;2017-01-31;3;;;;;;;;;;;;;;;;463289702.25;418042264.28;2355484;177.47616382875;0.000224;7.97E-05;0.004277;-0.001909;0.006186;
04.782.236/0001-88;2017-02-01;1;2017-02-28;3;;;;;;;;;;;;;;;;463310807.45;417999437.31;2355484;177.457982015586;0.000225;8E-06;0.00926;-0.000103;0.009363;
04.782.236/0001-88;2017-03-01;1;2017-03-31;3;;1;;;;1;;;;;;;1;;;463444902.51;419834417.91;2375484;176.736369476705;0.00022;5E-06;0.002142;-0.004057;0.006199;
04.782.236/0001-88;2017-04-01;1;2017-04-28;3;;;;;;;;;;;;;;;;462752634.09;419643905.76;2375484;176.656170178372;0.000223;5E-06;0.00577;-0.000454;0.006224;
04.782.236/0001-88;2017-05-01;3;2017-05-31;3;;;;;;;;;;;;;;;;486145116.9;419870618.55;2375484;176.751608745839;0.000219;5E-06;0.006201;0.00054;0.005661;
04.782.236/0001-88;2017-06-01;1;2017-06-30;3;;1;;;;1;;;;;;;1;;;491335436.03;423490915.04;2415484;175.323419670758;0.00022;5E-06;-0.001574;-0.00808;0.006506;
04.782.236/0001-88;2017-07-01;1;2017-07-31;3;;;;;;;;;;;;;;;;490264460.52;423342041.25;2415484;175.261786561203;0.000223;5E-06;0.005923;-0.000351;0.006274;
